datetime,moteid,temperature,humidity,light,voltage
2004-03-08 10:57:36.200776,49.0,18.2832,56.789,920.0,2.56
2004-03-08 10:59:08.316291,17.0,22.85,44.0176,743.36,2.51661
2004-03-08 10:59:37.499422,48.0,19.518,53.2531,713.92,2.59354
2004-03-08 11:00:02.920310,48.0,19.4984,53.4427,684.48,2.60491
2004-03-08 11:00:06.798402,10.0,22.3306,45.4732,713.92,2.59354
2004-03-08 11:00:35.129250,48.0,19.518,53.3479,625.6,2.59354
2004-03-08 11:01:10.535632,48.0,19.5082,53.3795,625.6,2.58226
2004-03-08 11:01:43.826851,48.0,19.5376,53.3163,684.48,2.59354
2004-03-08 11:02:08.792448,48.0,19.5082,53.3479,684.48,2.59354
2004-03-08 11:02:31.735002,48.0,19.4984,53.4427,713.92,2.59354
2004-03-08 11:03:10.854573,48.0,19.5082,53.4111,772.8,2.59354
2004-03-08 11:03:29.991299,27.0,25.8096,36.4741,279.68,2.65143
2004-03-08 11:03:35.018422,48.0,19.4984,53.3795,772.8,2.59354
2004-03-08 11:04:09.184559,48.0,19.469,53.4742,802.24,2.59354
2004-03-08 11:04:37.488379,48.0,19.4592,53.5374,772.8,2.59354
2004-03-08 11:05:06.054240,48.0,19.4494,53.5374,772.8,2.59354
2004-03-08 11:05:06.231298,10.0,22.4678,45.1433,802.24,2.60491
2004-03-08 11:05:36.264792,51.0,20.8802,49.2262,684.48,2.59354
2004-03-08 11:05:39.401796,48.0,19.42,53.7266,772.8,2.59354
2004-03-08 11:06:00.985534,1.0,22.311,43.9512,655.04,2.61639
2004-03-08 11:06:02.588132,48.0,19.4494,53.7581,772.8,2.59354
2004-03-08 11:06:38.782173,48.0,19.4592,53.7266,802.24,2.59354
2004-03-08 11:07:03.992510,48.0,19.4788,53.5689,802.24,2.59354
2004-03-08 11:07:34.213594,48.0,19.4788,53.5689,802.24,2.60491
2004-03-08 11:08:11.750831,48.0,19.4494,53.6635,772.8,2.59354
2004-03-08 11:08:34.285646,48.0,19.4592,53.632,802.24,2.59354
2004-03-08 11:09:03.753179,48.0,19.4592,53.5689,802.24,2.59354
2004-03-08 11:09:05.540285,7.0,21.8308,45.7366,426.88,2.59354
2004-03-08 11:09:29.961973,48.0,19.4984,53.5689,772.8,2.59354
2004-03-08 11:10:05.144070,48.0,19.5278,53.4427,772.8,2.60491
2004-03-08 11:10:07.187898,10.0,22.4874,45.1103,802.24,2.60491
2004-03-08 11:10:41.458484,48.0,19.4886,53.5374,772.8,2.59354
2004-03-08 11:11:13.353251,48.0,19.4984,53.5689,772.8,2.59354
2004-03-08 11:11:29.890867,48.0,19.5082,53.5058,772.8,2.59354
2004-03-08 11:11:59.902719,48.0,19.518,53.5689,772.8,2.59354
2004-03-08 11:12:36.276181,48.0,19.4886,53.5689,772.8,2.59354
2004-03-08 11:13:04.867965,48.0,19.4788,53.632,772.8,2.59354
2004-03-08 11:14:06.191508,48.0,19.4984,53.632,772.8,2.59354
2004-03-08 11:15:02.278904,48.0,19.5278,53.6005,743.36,2.59354
2004-03-08 11:15:29.853712,48.0,19.5278,53.6005,772.8,2.59354
2004-03-08 11:16:12.406585,48.0,19.5768,53.5689,743.36,2.60491
2004-03-08 11:16:42.862335,48.0,19.6062,53.4742,684.48,2.60491
2004-03-08 11:17:09.830850,48.0,19.6454,53.2531,625.6,2.59354
2004-03-08 11:17:32.828675,48.0,19.6748,53.3479,596.16,2.59354
2004-03-08 11:18:06.885209,48.0,19.6944,53.3163,596.16,2.59354
2004-03-08 11:19:35.224006,53.0,21.8602,46.7542,920.0,2.60491
2004-03-08 11:20:00.546070,27.0,26.329,35.6456,294.4,2.65143
2004-03-08 11:21:01.981180,14.0,22.8696,44.5813,338.56,2.62796
2004-03-08 11:23:33.082101,48.0,19.6944,53.3479,772.8,2.59354
2004-03-08 11:24:00.678085,39.0,24.8688,40.7031,507.84,2.63964
2004-03-08 11:24:02.657347,48.0,19.714,53.3163,772.8,2.60491
2004-03-08 11:25:10.096550,7.0,20.6156,49.4845,412.16,2.59354
2004-03-08 11:25:31.340388,7.0,20.645,49.4199,412.16,2.59354
2004-03-08 11:25:31.340388,7.0,20.645,49.4199,412.16,2.59354
2004-03-08 11:26:39.981451,48.0,19.7238,53.2847,772.8,2.59354
2004-03-08 11:27:08.188855,48.0,19.7336,53.2531,772.8,2.59354
2004-03-08 11:27:37.746114,7.0,20.6156,49.549,412.16,2.58226
2004-03-08 11:28:07.150955,23.0,28.681,31.3491,596.16,2.66332
2004-03-08 11:28:31.010848,7.0,20.498,49.8713,412.16,2.59354
2004-03-08 11:28:59.939880,7.0,20.5372,49.8391,412.16,2.59354
2004-03-08 11:29:37.314774,7.0,20.5568,49.8069,412.16,2.59354
2004-03-08 11:30:08.932607,7.0,20.6156,49.6135,412.16,2.59354
2004-03-08 11:30:34.823648,7.0,20.694,49.4845,412.16,2.59354
2004-03-08 11:31:03.378012,7.0,20.6744,49.4845,397.44,2.58226
2004-03-08 11:31:32.398153,7.0,20.7038,49.4199,412.16,2.59354
2004-03-08 11:31:41.675355,48.0,19.7728,53.2531,713.92,2.60491
2004-03-08 11:32:04.913312,7.0,20.645,49.6135,397.44,2.59354
2004-03-08 11:32:05.106007,48.0,19.7728,53.3163,713.92,2.60491
2004-03-08 11:32:29.933465,27.0,26.8876,34.675,309.12,2.65143
2004-03-08 11:32:38.725107,7.0,20.6548,49.5813,397.44,2.59354
2004-03-08 11:33:12.676152,7.0,20.6254,49.7102,382.72,2.59354
2004-03-08 11:33:31.689904,48.0,19.7336,53.4427,713.92,2.60491
2004-03-08 11:33:37.396988,7.0,20.6548,49.6135,397.44,2.59354
2004-03-08 11:34:00.954308,7.0,20.694,49.4845,397.44,2.59354
2004-03-08 11:34:10.230647,48.0,19.7532,53.4427,713.92,2.59354
2004-03-08 11:34:29.953078,48.0,19.7924,53.2847,713.92,2.60491
2004-03-08 11:34:37.249045,7.0,20.7234,49.4199,397.44,2.59354
2004-03-08 11:35:00.028286,48.0,19.7924,53.3163,713.92,2.59354
2004-03-08 11:35:35.586174,7.0,20.7626,49.4522,397.44,2.59354
2004-03-08 11:35:35.966051,18.0,29.5434,39.5521,478.4,2.37568
2004-03-08 11:36:30.146792,29.0,25.9174,36.4396,890.56,2.63964
2004-03-08 11:36:43.485543,48.0,19.7924,53.3163,684.48,2.59354
2004-03-08 11:37:06.267839,7.0,20.743,49.4845,382.72,2.59354
2004-03-08 11:37:14.064402,48.0,19.7826,53.4111,684.48,2.59354
2004-03-08 11:37:44.988547,48.0,19.7728,53.4427,713.92,2.59354
2004-03-08 11:38:02.339209,48.0,19.7826,53.4742,713.92,2.59354
2004-03-08 11:38:04.336118,7.0,20.6744,49.4845,397.44,2.59354
2004-03-08 11:38:34.832481,7.0,20.5764,49.8391,397.44,2.58226
2004-03-08 11:38:38.870597,48.0,19.7924,53.4427,713.92,2.59354
2004-03-08 11:39:01.105921,48.0,19.8316,53.3479,713.92,2.59354
2004-03-08 11:39:32.277079,7.0,20.6646,49.7424,397.44,2.59354
2004-03-08 11:39:36.849363,48.0,19.8218,53.3795,713.92,2.60491
2004-03-08 11:40:07.649107,7.0,20.694,49.6135,397.44,2.59354
2004-03-08 11:40:10.190341,1.0,22.4972,44.1504,684.48,2.61639
2004-03-08 11:40:10.885877,48.0,19.8218,53.3479,713.92,2.59354
2004-03-08 11:40:37.241405,7.0,20.7136,49.5813,397.44,2.59354
2004-03-08 11:40:38.911409,48.0,19.8316,53.3479,713.92,2.59354
2004-03-08 11:41:00.022096,7.0,20.7822,49.4522,397.44,2.58226
2004-03-08 11:41:09.536087,48.0,19.8512,53.2847,743.36,2.59354
2004-03-08 11:41:37.945546,51.0,21.5466,47.9292,655.04,2.59354
2004-03-08 11:42:38.608234,3.0,22.5658,44.5151,507.84,2.61639
2004-03-08 11:44:10.138632,23.0,28.5732,31.5959,596.16,2.66332
2004-03-08 11:46:34.605693,49.0,19.1848,54.6384,920.0,2.56
2004-03-08 11:46:34.605693,49.0,19.1848,54.6384,920.0,2.56
2004-03-08 11:47:12.036972,45.0,21.6936,47.2773,713.92,2.59354
2004-03-08 11:47:34.360644,23.0,28.534,31.7016,566.72,2.65143
2004-03-08 11:49:01.958589,1.0,22.8206,43.5522,625.6,2.62796
2004-03-08 11:52:29.887733,17.0,22.654,44.4819,507.84,2.50599
2004-03-08 11:52:30.698161,14.0,22.7324,45.0442,250.24,2.62796
2004-03-08 12:00:10.640123,7.0,21.4584,47.3426,382.72,2.60491
2004-03-08 12:03:39.441316,19.0,25.6626,37.2993,294.4,2.63964
2004-03-08 12:07:29.946420,1.0,22.6932,43.5855,507.84,2.62796
2004-03-08 12:11:30.679351,46.0,20.5764,50.5142,368.0,2.4341
2004-03-08 12:12:32.556803,51.0,21.3996,47.9942,625.6,2.60491
2004-03-08 12:13:00.960780,45.0,21.8112,47.0159,802.24,2.60491
2004-03-08 12:14:36.981061,23.0,28.0048,32.3346,566.72,2.65143
2004-03-08 12:20:33.773245,4.0,21.6348,47.3752,441.6,2.57108
2004-03-08 12:20:40.796187,18.0,30.0334,39.7557,456.32,2.37568
2004-03-08 12:23:40.341743,21.0,28.24,31.7368,426.88,2.65143
2004-03-08 12:27:12.194005,27.0,27.3972,33.6302,338.56,2.66332
2004-03-08 12:32:00.827701,21.0,28.044,32.0183,441.6,2.65143
2004-03-08 12:35:38.967750,7.0,21.4878,46.9832,368.0,2.59354
2004-03-08 12:37:01.086258,27.0,27.358,33.4905,368.0,2.66332
2004-03-08 12:40:06.390456,17.0,22.556,44.0508,743.36,2.50599
2004-03-08 12:41:06.701191,3.0,22.8598,43.2525,478.4,2.61639
2004-03-08 12:41:59.993979,10.0,21.9876,46.3609,655.04,2.59354
2004-03-08 12:44:06.446574,39.0,25.6038,39.0422,478.4,2.63964
2004-03-08 12:44:30.014146,10.0,21.8112,46.6887,684.48,2.59354
2004-03-08 12:47:11.459423,22.0,28.5046,30.8194,743.36,2.66332
2004-03-08 12:51:37.598801,14.0,22.7422,44.1172,353.28,2.62796
2004-03-08 12:51:38.958852,17.0,22.6344,43.6188,713.92,2.50599
2004-03-08 12:56:00.088008,48.0,19.8708,51.857,684.48,2.59354
2004-03-08 12:56:32.512347,43.0,24.712,39.3483,655.04,2.63964
2004-03-08 12:57:01.981969,14.0,22.7618,44.0176,323.84,2.62796
2004-03-08 13:03:07.550692,14.0,22.752,43.8515,353.28,2.63964
2004-03-08 13:06:32.152469,18.0,32.5716,37.9503,426.88,2.37568
2004-03-08 13:10:03.822715,19.0,25.8194,36.3707,294.4,2.63964
2004-03-08 13:16:31.053588,14.0,22.8304,43.6521,279.68,2.62796
2004-03-08 13:18:42.632509,51.0,21.4486,46.6887,537.28,2.59354
2004-03-08 13:19:11.517072,49.0,18.9398,54.5757,964.16,2.56
2004-03-08 13:20:11.058283,18.0,31.425,38.1897,338.56,2.37568
2004-03-08 13:23:30.393797,29.0,26.084,35.5072,655.04,2.63964
2004-03-08 13:24:00.827655,27.0,26.8974,34.0836,279.68,2.65143
2004-03-08 13:28:01.806742,1.0,22.3796,43.918,294.4,2.61639
2004-03-08 13:28:07.207040,43.0,24.4964,40.0607,426.88,2.62796
2004-03-08 13:28:30.713940,49.0,19.0084,54.8891,920.0,2.56
2004-03-08 13:30:06.794858,39.0,25.398,39.5521,441.6,2.63964
2004-03-08 13:30:30.263984,27.0,26.5544,34.7445,338.56,2.65143
2004-03-08 13:31:38.574340,45.0,22.36,45.1763,890.56,2.60491
2004-03-08 13:32:32.907789,46.0,21.184,49.0969,426.88,2.4341
2004-03-08 13:37:39.614293,46.0,21.184,49.1615,441.6,2.4341
2004-03-08 13:38:02.904247,45.0,22.5364,44.9121,920.0,2.61639
2004-03-08 13:41:10.841353,10.0,22.0072,46.4265,713.92,2.59354
2004-03-08 13:41:31.226614,14.0,22.8794,44.0508,309.12,2.62796
2004-03-08 13:44:07.888585,43.0,24.6336,39.9591,566.72,2.63964
2004-03-08 13:46:32.884911,46.0,21.1644,49.2585,456.32,2.4341
2004-03-08 13:46:34.855160,39.0,25.594,39.3483,412.16,2.65143
2004-03-08 13:49:01.094648,2.0,22.5952,44.6475,507.84,2.59354
2004-03-08 13:49:39.937903,14.0,22.9382,43.5855,323.84,2.62796
2004-03-08 13:50:00.059438,39.0,25.5744,39.2463,412.16,2.63964
2004-03-08 13:50:38.000706,7.0,21.3604,47.2447,368.0,2.59354
2004-03-08 13:56:06.314929,7.0,21.4094,46.8851,353.28,2.59354
2004-03-08 13:57:33.422161,17.0,22.752,42.7853,831.68,2.50599
2004-03-08 13:58:30.112304,48.0,20.1354,51.2188,890.56,2.59354
2004-03-08 13:58:30.925554,7.0,21.429,46.7542,353.28,2.59354
2004-03-08 14:00:03.122903,2.0,22.5854,44.5813,478.4,2.58226
2004-03-08 14:00:35.693858,22.0,28.2988,30.6425,831.68,2.66332
2004-03-08 14:02:08.738520,46.0,21.2624,48.449,478.4,2.4341
2004-03-08 14:03:00.200739,29.0,25.7704,35.9912,684.48,2.63964
2004-03-08 14:03:32.306580,52.0,22.0268,45.2423,368.0,2.57108
2004-03-08 14:08:07.990131,18.0,32.2384,37.2993,441.6,2.37568
2004-03-08 14:08:10.283917,4.0,21.8112,46.0655,368.0,2.58226
2004-03-08 14:12:35.165828,4.0,21.8112,46.0655,368.0,2.58226
2004-03-08 14:17:40.796084,10.0,21.7328,46.0983,596.16,2.59354
2004-03-08 14:19:31.136749,1.0,22.3796,42.9189,368.0,2.61639
2004-03-08 14:22:00.886121,27.0,26.1918,35.0222,279.68,2.65143
2004-03-08 14:29:00.376108,14.0,22.7912,42.5847,264.96,2.62796
2004-03-08 14:30:31.261251,14.0,22.7912,42.5178,264.96,2.62796
2004-03-08 14:31:32.521888,39.0,25.4176,39.0082,368.0,2.63964
2004-03-08 14:34:09.027176,19.0,25.6332,35.7839,338.56,2.62796
2004-03-08 14:35:04.286409,10.0,21.6152,46.0983,537.28,2.58226
2004-03-08 14:35:06.441367,41.0,26.7014,35.0222,964.16,2.65143
2004-03-08 14:39:34.098286,22.0,28.3576,30.0401,802.24,2.66332
2004-03-08 14:40:00.920917,37.0,24.2024,42.2835,964.16,2.62796
2004-03-08 14:40:07.674548,3.0,22.311,43.519,309.12,2.60491
2004-03-08 14:41:39.962597,46.0,21.38,47.4079,596.16,2.4341
2004-03-08 14:42:11.825933,46.0,21.3702,47.4731,596.16,2.4341
2004-03-08 14:42:39.265352,51.0,20.9684,46.2953,743.36,2.59354
2004-03-08 14:43:30.883841,22.0,28.3086,30.182,802.24,2.66332
2004-03-08 14:48:08.956001,17.0,22.6246,42.0154,831.68,2.50599
2004-03-08 14:50:32.576342,39.0,25.3392,39.0082,338.56,2.63964
2004-03-08 14:52:36.005028,13.0,22.262,44.2499,964.16,2.59354
2004-03-08 14:56:00.231573,33.0,22.5364,42.0824,625.6,2.62796
2004-03-08 14:56:30.132661,51.0,20.6842,46.0655,743.36,2.59354
2004-03-08 14:56:35.233205,21.0,29.4062,28.259,323.84,2.67532
2004-03-08 15:00:42.577731,53.0,21.4486,45.5061,964.16,2.59354
2004-03-08 15:01:10.402594,43.0,24.2612,40.0607,478.4,2.62796
2004-03-08 15:03:40.727742,43.0,24.1534,40.2976,478.4,2.62796
2004-03-08 15:04:36.789647,21.0,29.2984,28.3663,323.84,2.66332
2004-03-08 15:09:02.900641,23.0,28.0832,30.3947,478.4,2.65143
2004-03-08 15:09:32.199738,3.0,22.1052,43.9512,264.96,2.61639
2004-03-08 15:11:00.809766,29.0,24.6924,37.2993,478.4,2.62796
2004-03-08 15:11:38.444056,18.0,33.6104,36.5774,338.56,2.36622
2004-03-08 15:12:31.183121,3.0,22.0072,44.3825,264.96,2.60491
2004-03-08 15:13:01.346081,22.0,27.75,30.6779,772.8,2.65143
2004-03-08 15:13:40.343950,10.0,21.8798,45.1103,507.84,2.59354
2004-03-08 15:16:30.756728,29.0,24.4376,37.6765,478.4,2.62796
2004-03-08 15:17:00.783747,6.0,21.8014,44.846,831.68,2.56
2004-03-08 15:18:36.313801,2.0,22.4188,44.1504,397.44,2.59354
2004-03-08 15:20:07.221436,46.0,21.6446,46.4921,655.04,2.44412
2004-03-08 15:21:02.489419,41.0,26.3094,35.6456,743.36,2.63964
2004-03-08 15:21:41.709466,21.0,28.7104,29.2225,294.4,2.66332
2004-03-08 15:23:31.266140,35.0,22.3306,44.879,964.16,2.56
2004-03-08 15:25:05.301676,53.0,21.5858,44.9451,861.12,2.59354
2004-03-08 15:25:06.307953,1.0,22.066,43.019,250.24,2.60491
2004-03-08 15:26:12.729176,38.0,25.8586,35.3687,772.8,2.62796
2004-03-08 15:26:30.899233,35.0,22.164,45.2753,920.0,2.54901
2004-03-08 15:29:03.882558,21.0,28.6222,29.2225,294.4,2.65143
2004-03-08 15:29:32.986623,53.0,21.6152,44.7798,831.68,2.59354
2004-03-08 15:30:16.972253,18.0,34.2082,36.7495,323.84,2.36622
2004-03-08 15:33:01.036215,27.0,25.0452,36.4396,180.32,2.63964
2004-03-08 15:35:08.194248,20.0,25.1922,36.6807,802.24,2.62796
2004-03-08 15:36:00.963374,29.0,24.0946,38.1213,412.16,2.62796
2004-03-08 15:36:31.415639,20.0,25.1628,36.7839,772.8,2.63964
2004-03-08 15:37:07.998274,11.0,23.095,41.9483,964.16,2.59354
2004-03-08 15:37:35.696518,7.0,21.478,44.879,264.96,2.59354
2004-03-08 15:38:15.161311,24.0,30.7096,25.5249,713.92,2.69964
2004-03-08 15:42:06.751796,46.0,21.7916,45.8024,743.36,2.4341
2004-03-08 15:43:34.899570,18.0,34.2278,36.3362,309.12,2.36622
2004-03-08 15:43:38.925279,51.0,21.0272,45.0442,831.68,2.58226
2004-03-08 15:44:08.595299,51.0,21.0076,45.1103,831.68,2.59354
2004-03-08 15:45:00.239862,3.0,21.6838,44.3825,224.48,2.59354
2004-03-08 15:46:31.049374,46.0,21.8112,45.7037,772.8,2.4341
2004-03-08 15:48:01.254361,18.0,34.4728,36.3362,309.12,2.36622
2004-03-08 15:48:30.891100,37.0,23.5556,42.9856,713.92,2.61639
2004-03-08 15:48:32.983840,43.0,23.8496,40.8381,412.16,2.62796
2004-03-08 15:48:36.699884,24.0,30.4352,25.8142,655.04,2.69964
2004-03-08 15:48:38.087219,3.0,21.7034,44.1504,217.12,2.60491
2004-03-08 15:49:30.261667,21.0,29.4944,27.7578,264.96,2.67532
2004-03-08 15:49:30.365327,35.0,21.8406,45.7037,802.24,2.54901
2004-03-08 15:51:03.095047,6.0,21.5564,44.846,713.92,2.56
2004-03-08 15:51:44.186239,20.0,25.006,37.0246,743.36,2.62796
2004-03-08 15:53:38.312441,43.0,23.879,40.8381,397.44,2.62796
2004-03-08 15:53:40.030303,7.0,21.5074,44.5813,264.96,2.59354
2004-03-08 15:55:07.135301,18.0,34.806,36.0603,294.4,2.36622
2004-03-08 15:55:37.367115,20.0,25.0256,36.8183,713.92,2.63964
2004-03-08 15:56:32.104729,7.0,21.5172,44.6144,264.96,2.59354
2004-03-08 16:01:03.914437,41.0,25.4764,37.162,596.16,2.62796
2004-03-08 16:01:36.711888,23.0,27.848,30.2529,397.44,2.65143
2004-03-08 16:03:00.375981,35.0,21.674,46.0655,713.92,2.54901
2004-03-08 16:05:35.058451,1.0,21.8112,43.2525,187.68,2.60491
2004-03-08 16:07:40.878912,13.0,21.9288,43.8848,684.48,2.58226
2004-03-08 16:10:00.244867,51.0,21.282,44.6475,964.16,2.60491
2004-03-08 16:12:02.753758,52.0,22.36,42.6516,224.48,2.59354
2004-03-08 16:12:31.406956,6.0,21.8112,43.8183,625.6,2.56
2004-03-08 16:17:05.189923,39.0,24.32,40.2299,309.12,2.62796
2004-03-08 16:17:10.304201,3.0,21.5172,44.7467,187.68,2.60491
2004-03-08 16:20:01.289759,24.0,29.318,26.9679,426.88,2.68742
2004-03-08 16:20:11.206516,22.0,27.2698,30.5363,625.6,2.65143
2004-03-08 16:21:30.301020,26.0,24.4278,37.4365,397.44,2.62796
2004-03-08 16:23:10.660813,17.0,21.9876,41.9147,713.92,2.48502
2004-03-08 16:24:02.834465,52.0,22.3992,42.25,202.4,2.58226
2004-03-08 16:24:05.035580,7.0,21.723,43.6521,235.52,2.59354
2004-03-08 16:25:30.226062,54.0,22.1346,42.4509,861.12,2.60491
2004-03-08 16:26:34.393278,3.0,21.5368,44.5151,180.32,2.60491
2004-03-08 16:27:37.025497,22.0,27.0836,30.7133,596.16,2.65143
2004-03-08 16:28:06.677292,38.0,24.6924,37.3679,426.88,2.60491
2004-03-08 16:31:04.878825,14.0,22.5462,41.1078,121.44,2.61639
2004-03-08 16:31:05.349780,40.0,23.1244,42.1495,802.24,2.61639
2004-03-08 16:32:10.609197,20.0,24.4278,37.0933,596.16,2.63964
2004-03-08 16:32:30.251520,54.0,22.1444,42.2165,831.68,2.59354
2004-03-08 16:34:00.287797,43.0,23.683,40.568,478.4,2.62796
2004-03-08 16:34:40.039142,10.0,21.4094,44.9121,368.0,2.58226
2004-03-08 16:35:06.318786,41.0,24.908,37.7792,625.6,2.62796
2004-03-08 16:36:10.815338,40.0,22.997,42.3505,831.68,2.60491
2004-03-08 16:39:30.576290,31.0,22.9088,40.5004,566.72,2.61639
2004-03-08 16:39:31.515292,54.0,22.066,42.317,772.8,2.59354
2004-03-08 16:40:31.159851,2.0,22.115,43.6521,279.68,2.59354
2004-03-08 16:40:39.016582,34.0,20.9684,45.4732,964.16,2.59354
2004-03-08 16:43:08.417252,35.0,20.9488,47.4405,566.72,2.53812
2004-03-08 16:44:10.919840,17.0,22.0464,41.4444,625.6,2.49546
2004-03-08 16:44:30.274140,21.0,28.4752,28.4735,217.12,2.65143
2004-03-08 16:44:39.402570,13.0,21.8504,43.3858,537.28,2.58226
2004-03-08 16:45:04.875683,18.0,37.1874,35.6802,209.76,2.35683
2004-03-08 16:45:34.479605,18.0,37.1874,35.853,209.76,2.35683
2004-03-08 16:45:35.943340,40.0,22.9186,42.4509,890.56,2.60491
2004-03-08 16:49:10.361405,18.0,37.305,35.9912,202.4,2.35683
2004-03-08 16:49:37.074961,18.0,37.2168,35.9221,195.04,2.35683
2004-03-08 16:49:40.687038,19.0,24.565,35.7148,279.68,2.62796
2004-03-08 16:50:00.424231,18.0,37.1776,35.853,195.04,2.35683
2004-03-08 16:50:10.808943,13.0,21.8112,43.3858,537.28,2.59354
2004-03-08 16:51:06.495837,18.0,37.1678,35.9567,195.04,2.35683
2004-03-08 16:51:33.970997,6.0,21.674,43.6188,478.4,2.56
2004-03-08 16:51:40.029164,18.0,37.3344,35.9221,195.04,2.35683
2004-03-08 16:51:41.749226,4.0,22.0268,43.4524,217.12,2.58226
2004-03-08 16:52:00.357654,18.0,37.305,36.0257,195.04,2.35683
2004-03-08 16:52:31.358097,24.0,27.5442,29.3293,353.28,2.67532
2004-03-08 16:53:07.402149,18.0,37.403,35.9912,187.68,2.35683
2004-03-08 16:53:08.087910,38.0,24.0554,38.0529,397.44,2.60491
2004-03-08 16:53:40.735153,18.0,37.5206,35.9912,187.68,2.35683
2004-03-08 16:54:30.374940,18.0,37.3442,35.9221,187.68,2.35683
2004-03-08 16:55:06.458142,18.0,37.648,35.8876,187.68,2.35683
2004-03-08 16:55:30.529424,2.0,22.164,43.3858,264.96,2.58226
2004-03-08 16:55:31.189011,18.0,37.8146,35.9221,187.68,2.35683
2004-03-08 16:56:07.728335,18.0,37.501,35.9567,180.32,2.35683
2004-03-08 16:56:31.242928,32.0,20.3412,46.4593,279.68,2.58226
2004-03-08 16:56:43.642241,18.0,37.4226,35.9567,180.32,2.35683
2004-03-08 16:57:01.170995,29.0,22.1738,41.2425,279.68,2.60491
2004-03-08 16:57:06.639588,18.0,37.3736,36.0603,180.32,2.35683
2004-03-08 16:57:30.609409,18.0,37.3148,35.9221,180.32,2.35683
2004-03-08 16:58:00.667108,26.0,23.4086,39.0763,309.12,2.62796
2004-03-08 16:58:05.798328,18.0,37.2658,35.9912,180.32,2.35683
2004-03-08 16:58:35.448396,18.0,37.501,35.9912,180.32,2.35683
2004-03-08 16:59:00.790221,18.0,37.5794,35.9221,172.96,2.35683
2004-03-08 16:59:38.985582,18.0,37.2462,35.9912,172.96,2.35683
2004-03-08 16:59:44.565733,10.0,21.576,45.2423,309.12,2.58226
2004-03-08 17:00:04.328567,51.0,21.331,43.5855,802.24,2.59354
2004-03-08 17:00:31.497971,18.0,37.4814,35.9221,172.96,2.35683
2004-03-08 17:01:01.212618,7.0,21.7524,43.2525,209.76,2.59354
2004-03-08 17:01:10.461733,18.0,37.3442,35.9912,165.6,2.35683
2004-03-08 17:01:36.029544,18.0,37.4618,35.9221,172.96,2.35683
2004-03-08 17:01:37.709605,33.0,21.8112,42.7519,264.96,2.61639
2004-03-08 17:02:00.802022,51.0,21.3114,43.6853,802.24,2.59354
2004-03-08 17:02:01.975945,8.0,21.8112,42.4509,964.16,2.60491
2004-03-08 17:02:06.673915,18.0,37.2658,36.0257,165.6,2.35683
2004-03-08 17:02:30.411803,6.0,21.723,43.5855,426.88,2.56
2004-03-08 17:02:41.420147,18.0,37.8734,35.9221,165.6,2.35683
2004-03-08 17:03:06.257075,18.0,37.942,35.853,165.6,2.35683
2004-03-08 17:03:38.573729,18.0,37.7656,35.853,165.6,2.35683
2004-03-08 17:04:07.424715,34.0,20.7724,45.8353,743.36,2.58226
2004-03-08 17:04:10.427595,18.0,37.9518,35.853,165.6,2.35683
2004-03-08 17:04:38.178412,18.0,38.0106,35.8876,165.6,2.35683
2004-03-08 17:05:06.663145,1.0,21.6936,42.9523,136.16,2.60491
2004-03-08 17:05:08.303775,18.0,37.8734,35.9221,158.24,2.35683
2004-03-08 17:05:37.857933,13.0,21.478,44.1172,456.32,2.58226
2004-03-08 17:05:42.638008,18.0,38.089,35.853,158.24,2.35683
2004-03-08 17:06:02.298642,8.0,21.8112,42.4174,920.0,2.60491
2004-03-08 17:06:37.999869,22.0,25.3098,33.2458,397.44,2.63964
2004-03-08 17:07:01.146187,42.0,23.6144,40.4328,890.56,2.61639
2004-03-08 17:07:09.840974,18.0,38.0498,35.853,158.24,2.35683
2004-03-08 17:07:31.323526,18.0,38.089,35.853,158.24,2.35683
2004-03-08 17:08:04.387919,18.0,37.991,35.8185,150.88,2.35683
2004-03-08 17:08:33.676912,25.0,26.2898,31.8776,426.88,2.65143
2004-03-08 17:09:13.789988,18.0,37.8146,35.853,150.88,2.35683
2004-03-08 17:09:39.464861,20.0,23.3694,38.7357,397.44,2.62796
2004-03-08 17:10:01.786798,18.0,37.3442,36.0948,150.88,2.35683
2004-03-08 17:11:02.908911,26.0,22.9284,39.8235,279.68,2.61639
2004-03-08 17:12:32.591924,18.0,37.9126,35.9221,143.52,2.35683
2004-03-08 17:13:10.768390,18.0,37.942,35.8876,143.52,2.35683
2004-03-08 17:13:31.143621,18.0,38.5104,35.853,136.16,2.35683
2004-03-08 17:13:34.497165,39.0,23.389,41.7133,537.28,2.62796
2004-03-08 17:14:05.617841,18.0,38.0988,35.9912,136.16,2.35683
2004-03-08 17:14:45.299832,18.0,38.3046,36.0257,136.16,2.35683
2004-03-08 17:15:08.634468,23.0,25.4666,33.2808,294.4,2.62796
2004-03-08 17:15:33.688177,8.0,21.7426,42.4509,802.24,2.60491
2004-03-08 17:16:37.880350,38.0,23.6536,38.7357,368.0,2.60491
2004-03-08 17:17:00.805643,29.0,21.3604,43.1191,264.96,2.60491
2004-03-08 17:17:05.996688,18.0,38.1968,35.9912,128.8,2.35683
2004-03-08 17:17:32.334952,18.0,38.138,36.0603,128.8,2.35683
2004-03-08 17:18:01.200389,18.0,37.795,36.0948,128.8,2.35683
2004-03-08 17:18:38.252145,18.0,37.6578,36.1293,128.8,2.35683
